id,client_id,views,title,short_description,url,image
479,14358,"3621 views","Online Examination System","Online Examination System with Source Code is a PHP project that let student to take their exam through online transaction. The program was created using PHP, MySQLi and Javascript. The system is very simple, the user must sign up first before taking the exam. The user can choose which topic to take first. Taking exam require speed in order to answer all the questions for each given topics. The",https://www.sourcecodester.com//php/14358/online-examination-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/online-examination-system.png?itok=a3zwcfVJ
480,14356,"3454 views","Advanced Library Management System","The name of the project library management system the main function is maintain the record of the library to check record in/out from the record, the design is simple and the user won't to find it difficult to understand the project. Name of Project Library Management System Language PHP5.6, PHP7.x or New Version Database Name MySQL 5.x Interface Design HTML CSS, AJAX,JQUERY,JAVASCRIPT Browser",https://www.sourcecodester.com//php/14356/advanced-library-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/xfsdafdsafsaf.png?itok=DHpoOwMO
481,14352,"1646 views","Simple Online Library Management System","Simple Online Library Management system: About System Dashboard: Admin Admin Profile Categories Category Status Creation Date Updating Date Action Authors Authors Listing Creation Date Updating Date Books Book Name Category Author ISBN Price Action Issue Books Student Name Book Name ISBN Issued Date Return Date Action Registrations Students Student ID Student Name Email id Mobile Number",https://www.sourcecodester.com//php/14352/simple-online-library-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/dsfdfs.png?itok=jXmm5fEr
482,14355,"1313 views","Online Library Magement System in PHP/MySQL","Simple Online Library Management System Name of Project: Simple Online Library Management System Used Language: PHP Used Database: My SQL Interface Design: JavaScript, HTML, Ajax, JQuery, bootstrap Browser: Google Chrome IE8, Opera Mozilla Software: WAMP/ XAMPP/ LAMP/MAMP About System Dashboard: Admin Admin Profile Categories ""Category"" ""Status"" ""Creation Date"" ""Updating Date"" ""Action"" Authors",https://www.sourcecodester.com//php/14355/online-library-magement-system-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/dsfdfs_0.png?itok=tzz9brJi
483,14351,"9885 views","Online Examination System Project","Name of Project: Online Examination System Project Used Language: PHP Used Database: My SQL Interface Design: JavaScript, HTML, Ajax, JQuery, bootstrap Browser: Google Chrome IE8, Opera Mozilla Software: WAMP/ XAMPP/ LAMP/MAMP About System Dashboards: Admin Panel Manage Course Add Course Manage Course Manage Exam Exam Manage Examinee Add Examinee Manage Examinee Ranking Exam Reports Examinee",https://www.sourcecodester.com//php/14351/online-examination-system-project.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/capture.png?itok=2VAYkoIQ
484,14330,"1478 views","Online Polling System","Online Polling System with Source Code is a PHP project that can vote your favorite candidate position digitally. The program was developed using these languages: PHP, MySQLi and Javascript. The system is very straightforward, the user must first create a new account in order to access the system. The user can choose to vote for their favorite candidate. The admin has an important role here, he",https://www.sourcecodester.com//php/14330/online-polling-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/online-polling-system.png?itok=QW82aXBS
485,14324,"4663 views","Complete Online Shopping Portal using PHP and MySQL ","Project: Complete Online Shopping Portal using PHP and MySQL with Source Code About Online Shopping Portal Online shopping portal is the process of buying goods and services from merchants over the Internet. On the other hand, shoppers can visit web stores from the comfort of their homes and shop as they sit in front of the computer. This online shopping portal is in PHP, javascript, and CSS",https://www.sourcecodester.com//php/14324/complete-online-shopping-portal-using-php-and-mysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/online-shopping-site-project_0.jpg?itok=PYbOuPWU
486,14291,"2542 views","Complete Online DJ Booking System using PHP/MySQL","Project: Complete Online DJ Booking System using PHP/MySQL with Source Code About the Project A Disk Jockey (DJ) plays musical recordings in parties or events. Roles of these professionals vary depending on the purpose or the setting of the music. They may work for radio stations where they play musical selections from playlists. The Online DJ Booking System makes a DJ more profitable as they can",https://www.sourcecodester.com//php/14291/complete-online-dj-booking-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-06/images/dj-admin_0.jpg?itok=hvoAig4K
487,14268,"14706 views","Student Management System","This is an Online Student Management System that will surely help a school in managing and keep track with the information of every students. Compared to manual that needs a lot of time in managing the information in a spreadsheet, this system can save you a lot of time and it will do all the work for you. It is a user-friendly system that school staff and admin can easily learn all the features",https://www.sourcecodester.com//php/14268/student-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-06/images/student-management-system.png?itok=TKEFTbzn
488,14269,"34685 views","Advanced School Management System with Complete Features","School Management System Project was programmed using PHP and MySQL as the database used. It also includes advanced JavaScript and CSS programming. Complete Features Administrator Admin can manage full this software. Add dynamic class, section and group. Admin can select student capacity in a class and section. Admin can view, edit and delete class’s information, section and group. Add new student",https://www.sourcecodester.com//php/14269/advanced-school-management-system-complete-features.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-06/images/school-management_0.png?itok=OXQupTVJ
